source,target
255864537,264140183
255864537,264939792
255864537,266936467
255864537,269687407
255864537,269891958
255864537,280538173
255864537,282624988
255864537,282768986
255864537,284738893
255864537,284768045
255864537,285654036
255864537,285703047
255864537,294800764
255864537,298655395
255864537,299710120
255864537,300278917
255864537,300799382
255864537,327199842
255864537,330251182
255864537,399154612
255864537,399814570
282624988,228369422
282624988,239244883
282624988,240465182
282624988,244202951
282624988,244407929
282624988,244458777
282624988,246646168
282624988,246819832
282624988,247021444
282624988,247155925
282624988,247343534
282624988,247969870
282624988,248345599
282624988,248751507
282624988,249090385
282624988,249189515
282624988,249229346
282624988,249352656
282624988,249613315
282624988,249724886
282624988,249807139
282624988,250093469
282624988,250596072
282624988,250627924
282624988,250775240
282624988,252256293
282624988,253246330
282624988,253517020
282624988,255864537
282624988,256116266
282624988,256362274
282624988,256412698
282624988,258201866
282624988,260468552
282624988,260738787
282624988,263141456
282624988,263442211
282624988,265074229
282624988,270071487
282624988,271013185
282624988,273907217
282624988,274916536
282624988,279704057
282624988,280538173
282624988,282740974
282624988,282768986
282624988,284361340
282624988,285654036
282624988,294800764
282624988,295769438
282624988,296497629
282624988,298384831
282624988,299629449
282624988,299710120
282624988,300799382
282624988,327199842
282624988,330251182
282624988,454340419
254633801,230132436
254633801,230791143
254633801,230887228
254633801,231045185
254633801,234592300
254633801,239519575
254633801,240384962
254633801,241476604
254633801,242015347
254633801,244738337
254633801,246628705
254633801,246699205
254633801,247094058
254633801,247784678
254633801,247969870
254633801,248101721
254633801,248365647
254633801,248461834
254633801,248584290
254633801,248641773
254633801,248641854
254633801,248697665
254633801,248751507
254633801,248785676
254633801,248936103
254633801,248974781
254633801,249001355
254633801,249064584
254633801,249074102
254633801,249227534
254633801,249416744
254633801,249493144
254633801,249613315
254633801,249625010
254633801,249759978
254633801,250063763
254633801,250117907
254633801,250119367
254633801,250347638
254633801,250371403
254633801,250425446
254633801,250491624
254633801,250563122
254633801,250775240
254633801,252043775
254633801,252115834
254633801,252291993
254633801,252686166
254633801,252798943
254633801,253246330
254633801,254129191
254633801,254666319
254633801,254728454
254633801,254746649
254633801,254777668
254633801,254957536
254633801,255034822
254633801,255530194
254633801,255654005
254633801,255718312
254633801,255795319
254633801,255863452
254633801,255864537
254633801,255866713
254633801,255951579
254633801,256116266
254633801,256144571
254633801,257144306
254633801,257200351
254633801,257213775
254633801,257233916
254633801,257669610
254633801,257743981
254633801,260468552
254633801,262416174
254633801,263552533
254633801,264939792
254633801,266936467
254633801,269687407
254633801,269891958
254633801,280538173
254633801,300278917
254633801,300799382
254633801,319130594
254633801,320719843
254633801,327199842
254633801,343155232
254633801,357082514
254633801,399814570
254633801,704477301
254633801,742441956
256545027,231528074
256545027,239519575
256545027,240384962
256545027,241476604
256545027,242015347
256545027,244738337
256545027,247094058
256545027,247784678
256545027,247969870
256545027,248011789
256545027,248365647
256545027,248461834
256545027,248503706
256545027,248641773
256545027,248641854
256545027,248697665
256545027,248751507
256545027,248785676
256545027,248815657
256545027,248936103
256545027,249070874
256545027,249416744
256545027,249724886
256545027,250347638
256545027,250371403
256545027,250491624
256545027,250563122
256545027,252291993
256545027,254127206
256545027,254666319
256545027,254728454
256545027,254746649
256545027,254957536
256545027,255357012
256545027,255654005
256545027,255718312
256545027,255770124
256545027,255864537
256545027,255866713
256545027,255951579
256545027,255966984
256545027,256116266
256545027,256144571
256545027,256317004
256545027,257144306
256545027,257200351
256545027,257213775
256545027,257669610
256545027,257743981
256545027,260468552
256545027,263552533
256545027,264140183
256545027,264939792
256545027,265910799
256545027,266170854
256545027,266936467
256545027,269891958
256545027,274029108
256545027,280538173
256545027,300278917
256545027,324554433
249418816,228369422
249418816,244458777
249418816,246619461
249418816,247969870
249418816,248345599
249418816,249090385
249418816,249930138
249418816,253517020
249418816,256412698
249418816,266170854
249418816,270071487
255530194,230791143
255530194,239519575
255530194,241476604
255530194,244738337
255530194,247021444
255530194,247094058
255530194,247784678
255530194,247969870
255530194,248011789
255530194,248365647
255530194,248461834
255530194,248641773
255530194,248641854
255530194,248697665
255530194,248751507
255530194,248785676
255530194,248936103
255530194,248992475
255530194,249189515
255530194,249416744
255530194,249613315
255530194,249724886
255530194,249807139
255530194,250117907
255530194,250347638
255530194,250371403
255530194,250425446
255530194,250491624
255530194,250563122
255530194,250775240
255530194,252043775
255530194,252291993
255530194,252686166
255530194,252925509
255530194,253246330
255530194,254129191
255530194,254633801
255530194,254666319
255530194,254728454
255530194,254746649
255530194,254777668
255530194,254957536
255530194,255034822
255530194,255357012
255530194,255654005
255530194,255718312
255530194,255770124
255530194,255863452
255530194,255866713
255530194,255951579
255530194,256317004
255530194,256669853
255530194,257144306
255530194,257200351
255530194,257213775
255530194,257233916
255530194,257669610
255530194,257743981
255530194,257990189
255530194,260468552
255530194,263552533
255530194,264140183
255530194,264939792
255530194,265762499
255530194,266936467
255530194,269891958
255530194,274029108
255530194,280538173
255530194,300278917
255530194,320719843
255530194,357082514
255530194,742441956
244458777,225267736
244458777,234592300
244458777,240465182
244458777,240642296
244458777,244946762
244458777,247021444
244458777,247904072
244458777,248345599
244458777,248503706
244458777,249131817
244458777,249189515
244458777,249418816
244458777,249493144
244458777,249613315
244458777,250014152
244458777,250371403
244458777,252256293
244458777,252925509
244458777,253517020
244458777,254957536
244458777,256116266
244458777,256144571
244458777,260468552
244458777,267311385
244458777,269891958
244458777,282624988
244458777,401297448
249070874,234592300
249070874,239519575
249070874,240384962
249070874,241476604
249070874,243800930
249070874,244738337
249070874,246628705
249070874,247094058
249070874,247784678
249070874,247969870
249070874,248365647
249070874,248461834
249070874,248641773
249070874,248641854
249070874,248697665
249070874,248751507
249070874,248936103
249070874,248974781
249070874,248992475
249070874,249001355
249070874,249613315
249070874,249724886
249070874,249759978
249070874,250347638
249070874,250371403
249070874,250491624
249070874,250563122
249070874,250775240
249070874,252043775
249070874,252291993
249070874,253246330
249070874,254127206
249070874,254129191
249070874,254666319
249070874,254728454
249070874,254957536
249070874,255013763
249070874,255034822
249070874,255357012
249070874,255654005
249070874,255718312
249070874,255770124
249070874,255863452
249070874,255951579
249070874,255966984
249070874,256116266
249070874,256412698
249070874,256545027
249070874,256669853
249070874,257144306
249070874,257200351
249070874,257233916
249070874,257669610
249070874,257743981
249070874,257990189
249070874,260468552
249070874,262416174
249070874,264939792
249070874,266936467
249070874,269687407
249070874,269891958
249070874,274029108
249070874,280538173
249070874,300278917
249070874,357082514
244738337,228369422
244738337,228832818
244738337,229454880
244738337,230132436
244738337,230791143
244738337,230887228
244738337,231528074
244738337,232287849
244738337,234592300
244738337,236733353
244738337,239519575
244738337,240384962
244738337,242015347
244738337,244407929
244738337,246628705
244738337,246646168
244738337,246714081
244738337,247021444
244738337,247343534
244738337,247379245
244738337,247784678
244738337,247969870
244738337,248365647
244738337,248461834
244738337,248503706
244738337,248634053
244738337,248641773
244738337,248641854
244738337,248680452
244738337,248690799
244738337,248697665
244738337,248735941
244738337,248751507
244738337,248785676
244738337,248934946
244738337,248974781
244738337,249064584
244738337,249070874
244738337,249074102
244738337,249189515
244738337,249229346
244738337,249352656
244738337,249416744
244738337,249493144
244738337,249613315
244738337,249724886
244738337,249807139
244738337,250030329
244738337,250063763
244738337,250093469
244738337,250117907
244738337,250119367
244738337,250347638
244738337,250371403
244738337,250395885
244738337,250425446
244738337,250563122
244738337,252043775
244738337,252115834
244738337,252291993
244738337,252788470
244738337,252798943
244738337,252838430
244738337,252962978
244738337,254129191
244738337,254633801
244738337,254728454
244738337,254774774
244738337,254777668
244738337,254957536
244738337,255013763
244738337,255357012
244738337,255530194
244738337,255654005
244738337,255718312
244738337,255770124
244738337,255795319
244738337,255863452
244738337,255864537
244738337,255866713
244738337,255951579
244738337,255966984
244738337,256116266
244738337,256144571
244738337,256161491
244738337,256545027
244738337,257144306
244738337,257200351
244738337,257213775
244738337,257233916
244738337,257669610
244738337,257743981
244738337,257990189
244738337,258320315
244738337,258321585
244738337,260468552
244738337,261238570
244738337,262416174
244738337,263552533
244738337,264939792
244738337,266936467
244738337,269891958
244738337,270071487
244738337,273907217
244738337,274029108
244738337,280538173
244738337,299710120
244738337,300278917
244738337,300799382
244738337,330251182
244738337,399154612
244738337,399814570
244738337,401297448
250651632,234914653
250651632,244572702
250651632,246699205
250651632,248783106
250651632,248865652
250651632,249013891
250651632,249038529
250651632,249138193
250651632,249218805
250651632,249221552
250651632,249309064
250651632,249613315
250651632,249871540
250651632,250061143
250651632,250342500
250651632,250475004
250651632,250532866
250651632,252317066
250651632,253838085
250651632,254006834
250651632,255422830
250651632,256506708
250651632,256569171
250651632,258290226
250651632,258633907
250651632,258872131
250651632,266775694
250651632,268938602
250651632,271768296
250651632,277100871
250651632,277842490
250651632,281725666
279704057,228369422
279704057,230791143
279704057,234592300
279704057,240465182
279704057,240642296
279704057,242015347
279704057,246770806
279704057,248584290
279704057,248735941
279704057,249074102
279704057,249076546
279704057,249189515
279704057,249229346
279704057,249517605
279704057,249613315
279704057,249807139
279704057,249868451
279704057,249891369
279704057,250063763
279704057,250093469
279704057,250563122
279704057,250775240
279704057,252115834
279704057,256362274
279704057,258201866
279704057,260468552
279704057,261018444
279704057,262286563
279704057,262894289
279704057,264481248
279704057,265074229
279704057,265910799
279704057,267221723
279704057,267935407
279704057,269434628
279704057,270071487
279704057,270904332
279704057,272671624
279704057,272674167
279704057,273907217
279704057,274916536
279704057,278370238
279704057,278427923
279704057,278793624
279704057,280500208
279704057,281342918
279704057,282391634
279704057,282624988
279704057,282768986
279704057,283532605
279704057,283546090
279704057,284361340
279704057,284738893
279704057,284768045
279704057,285002430
279704057,285654036
279704057,285703047
279704057,285876252
279704057,286292453
279704057,292278108
279704057,293935427
279704057,294800764
279704057,295769438
279704057,296497629
279704057,298120192
279704057,298384831
279704057,298655395
279704057,299629449
279704057,299710120
279704057,300278917
279704057,300799382
279704057,301586130
279704057,304065379
279704057,313857919
279704057,319130594
279704057,321560289
279704057,327199842
279704057,327720325
279704057,328110031
279704057,330251182
279704057,331202904
279704057,331579172
279704057,335322583
279704057,339030319
279704057,339543110
279704057,364053127
279704057,388491945
279704057,393723421
279704057,399814570
279704057,402009834
247012222,230634595
247012222,248020834
247012222,248680452
247012222,249189515
247012222,250119704
247012222,282740974
247012222,298384831
250064309,224078741
250064309,224953531
250064309,229166304
250064309,231689140
250064309,244407929
250064309,247363269
250064309,248020834
250064309,248090233
250064309,249400408
250064309,250063763
250064309,251213166
250064309,251962031
250064309,252115834
250064309,252471555
250064309,254625179
250064309,254765663
250064309,260426300
250064309,260934918
250064309,269687407
257213775,230791143
257213775,239519575
257213775,240384962
257213775,241476604
257213775,242015347
257213775,244738337
257213775,246628705
257213775,247094058
257213775,247784678
257213775,247969870
257213775,248011789
257213775,248365647
257213775,248461834
257213775,248641773
257213775,248641775
257213775,248641854
257213775,248680452
257213775,248697665
257213775,248751507
257213775,248815657
257213775,248936103
257213775,248974781
257213775,249227534
257213775,249229346
257213775,249416744
257213775,249493144
257213775,249613315
257213775,249625010
257213775,249724886
257213775,249759978
257213775,250063763
257213775,250093469
257213775,250117907
257213775,250347638
257213775,250371403
257213775,250425446
257213775,250491624
257213775,250563122
257213775,250775240
257213775,252043775
257213775,252291993
257213775,252686166
257213775,252798943
257213775,253246330
257213775,254129191
257213775,254633801
257213775,254666319
257213775,254728454
257213775,254746649
257213775,254777668
257213775,254957536
257213775,255013763
257213775,255024896
257213775,255034822
257213775,255357012
257213775,255530194
257213775,255654005
257213775,255718312
257213775,255795319
257213775,255863452
257213775,255864537
257213775,255866713
257213775,255951579
257213775,255966984
257213775,256144571
257213775,256362274
257213775,256545027
257213775,257133677
257213775,257144306
257213775,257200351
257213775,257233916
257213775,257669610
257213775,257743981
257213775,257990189
257213775,260468552
257213775,261238570
257213775,262416174
257213775,263552533
257213775,264939792
257213775,266936467
257213775,269687407
257213775,269891958
257213775,274029108
257213775,280538173
257213775,284361340
257213775,284738893
257213775,285002430
257213775,285703047
257213775,299629449
257213775,300278917
257213775,320719843
257213775,357082514
257213775,399154612
257213775,399814570
249189515,228832818
249189515,229454880
249189515,230132436
249189515,230791143
249189515,230796876
249189515,230887228
249189515,231045185
249189515,231528074
249189515,232287849
249189515,234592300
249189515,235618205
249189515,236733353
249189515,238799024
249189515,240384962
249189515,240465182
249189515,240642296
249189515,241476604
249189515,242015347
249189515,244407929
249189515,244458777
249189515,244738337
249189515,246619461
249189515,246646168
249189515,246714081
249189515,247012222
249189515,247021444
249189515,247094058
249189515,247155925
249189515,247343534
249189515,247784678
249189515,247969870
249189515,248011789
249189515,248020834
249189515,248101721
249189515,248299184
249189515,248345599
249189515,248365647
249189515,248503706
249189515,248584290
249189515,248641773
249189515,248641775
249189515,248641854
249189515,248680452
249189515,248690799
249189515,248697665
249189515,248735941
249189515,248751507
249189515,248785676
249189515,248815657
249189515,248936103
249189515,248974781
249189515,249064584
249189515,249074102
249189515,249076546
249189515,249227534
249189515,249229346
249189515,249297633
249189515,249307708
249189515,249416744
249189515,249493144
249189515,249517605
249189515,249613315
249189515,249625010
249189515,249724886
249189515,249891369
249189515,250024556
249189515,250063763
249189515,250093469
249189515,250117907
249189515,250119367
249189515,250425446
249189515,250491624
249189515,250515392
249189515,250563122
249189515,250596072
249189515,250775240
249189515,251827083
249189515,252115834
249189515,252686166
249189515,252788470
249189515,252798943
249189515,252838430
249189515,252962978
249189515,253246330
249189515,254728454
249189515,254774774
249189515,255024896
249189515,255134445
249189515,255530194
249189515,255718312
249189515,255795319
249189515,255864537
249189515,256003989
249189515,256116266
249189515,256144571
249189515,256161491
249189515,256362274
249189515,256412698
249189515,257133677
249189515,257144306
249189515,257200351
249189515,257233916
249189515,258320315
249189515,258321585
249189515,259477513
249189515,260426300
249189515,260468552
249189515,261238570
249189515,262286563
249189515,262549739
249189515,262894289
249189515,263442211
249189515,263552533
249189515,264140183
249189515,264939792
249189515,265074229
249189515,265910799
249189515,266936467
249189515,267221723
249189515,269434628
249189515,269687407
249189515,269891958
249189515,270904332
249189515,272275476
249189515,272671624
249189515,272674167
249189515,273907217
249189515,274029108
249189515,274916536
249189515,279704057
249189515,280538173
249189515,281342918
249189515,282391634
249189515,282624988
249189515,282768986
249189515,283532605
249189515,283546090
249189515,284361340
249189515,284738893
249189515,284768045
249189515,285002430
249189515,285654036
249189515,285703047
249189515,285876252
249189515,286292453
249189515,294800764
249189515,295769438
249189515,298120192
249189515,298384831
249189515,298655395
249189515,299710120
249189515,300278917
249189515,300799382
249189515,304065379
249189515,321560289
249189515,327199842
249189515,327720325
249189515,330251182
249189515,339543110
249189515,401297448
249189515,454340419
249288540,248998752
249288540,249087934
249288540,254638185
249288540,262434348
249288540,601100192
231045185,109957411
231045185,222702331
231045185,228821838
231045185,228832818
231045185,229454880
231045185,229695214
231045185,230132436
231045185,230285081
231045185,230791143
231045185,230796876
231045185,230887228
231045185,231528074
231045185,231689140
231045185,232046980
231045185,232287849
231045185,232420974
231045185,234592300
231045185,235521405
231045185,235565714
231045185,235618205
231045185,236187380
231045185,236550196
231045185,236733353
231045185,239519575
231045185,240384962
231045185,240642296
231045185,241476604
231045185,242015347
231045185,242795930
231045185,247021444
231045185,247155925
231045185,247343534
231045185,247379245
231045185,247784678
231045185,247969870
231045185,248101721
231045185,248365647
231045185,248503706
231045185,248641775
231045185,248641854
231045185,248680452
231045185,248690799
231045185,248697665
231045185,248751507
231045185,248785676
231045185,248815657
231045185,248934946
231045185,248974781
231045185,249064584
231045185,249074102
231045185,249189515
231045185,249227534
231045185,249229346
231045185,249297633
231045185,249493144
231045185,249613315
231045185,249625010
231045185,250063763
231045185,250093469
231045185,250117907
231045185,250119367
231045185,250371403
231045185,250515392
231045185,250563122
231045185,250775240
231045185,252115834
231045185,252389234
231045185,252686166
231045185,252788470
231045185,252798943
231045185,252962978
231045185,254633801
231045185,254728454
231045185,254774774
231045185,255134445
231045185,255357012
231045185,255718312
231045185,255795319
231045185,255864537
231045185,255951579
231045185,256003989
231045185,256116266
231045185,256144571
231045185,256412698
231045185,257144306
231045185,260468552
231045185,262286563
231045185,264140183
231045185,264939792
231045185,269687407
231045185,274029108
231045185,284738893
231045185,294800764
231045185,299710120
231045185,300278917
231045185,300799382
231045185,330251182
231045185,331579172
231045185,343155232
254728454,228832818
254728454,229454880
254728454,230132436
254728454,230791143
254728454,230796876
254728454,231045185
254728454,231528074
254728454,234592300
254728454,236187380
254728454,236733353
254728454,239519575
254728454,240384962
254728454,241476604
254728454,242015347
254728454,244738337
254728454,246628705
254728454,246646168
254728454,247094058
254728454,247155925
254728454,247343534
254728454,247784678
254728454,247969870
254728454,248365647
254728454,248503706
254728454,248584290
254728454,248641773
254728454,248641775
254728454,248641854
254728454,248690799
254728454,248697665
254728454,248735941
254728454,248751507
254728454,248785676
254728454,248934946
254728454,248936103
254728454,248974781
254728454,249001355
254728454,249064584
254728454,249070874
254728454,249074102
254728454,249189515
254728454,249227534
254728454,249229346
254728454,249416744
254728454,249493144
254728454,249613315
254728454,249625010
254728454,249724886
254728454,249759978
254728454,250063763
254728454,250093469
254728454,250117907
254728454,250119367
254728454,250347638
254728454,250371403
254728454,250425446
254728454,250491624
254728454,250563122
254728454,250775240
254728454,252043775
254728454,252115834
254728454,252291993
254728454,252798943
254728454,252962978
254728454,253246330
254728454,254129191
254728454,254633801
254728454,254666319
254728454,254746649
254728454,254777668
254728454,254957536
254728454,255024896
254728454,255034822
254728454,255134445
254728454,255357012
254728454,255530194
254728454,255654005
254728454,255718312
254728454,255770124
254728454,255795319
254728454,255863452
254728454,255864537
254728454,255866713
254728454,255951579
254728454,256116266
254728454,256144571
254728454,256161491
254728454,256412698
254728454,256545027
254728454,256552709
254728454,256669853
254728454,257144306
254728454,257200351
254728454,257213775
254728454,257233916
254728454,257669610
254728454,257743981
254728454,258320315
254728454,259599604
254728454,260468552
254728454,261238570
254728454,262416174
254728454,263552533
254728454,264939792
254728454,266936467
254728454,269687407
254728454,269891958
254728454,270071487
254728454,274029108
254728454,274916536
254728454,280538173
254728454,283532605
254728454,284361340
254728454,284738893
254728454,284768045
254728454,285654036
254728454,285876252
254728454,294800764
254728454,299710120
254728454,300278917
254728454,300799382
254728454,320719843
254728454,321560289
254728454,327199842
254728454,330251182
728954673,240384962
728954673,241476604
728954673,247094058
728954673,247784678
728954673,248503706
728954673,248641773
728954673,248641854
728954673,248690799
728954673,248697665
728954673,248751507
728954673,248785676
728954673,248974781
728954673,249074102
728954673,249229346
728954673,249416744
728954673,249613315
728954673,249724886
728954673,250063763
728954673,250093469
728954673,250117907
728954673,250119367
728954673,250425446
728954673,250491624
728954673,252291993
728954673,252798943
728954673,254957536
728954673,255357012
728954673,255795319
728954673,257144306
728954673,257200351
728954673,260468552
728954673,264939792
728954673,269891958
728954673,274029108
728954673,280538173
728954673,285876252
249307708,230791143
249307708,230796876
249307708,231528074
249307708,236187380
249307708,240384962
249307708,241476604
249307708,242015347
249307708,246714081
249307708,247155925
249307708,247343534
249307708,247379245
249307708,248011789
249307708,248101721
249307708,248299184
249307708,248365647
249307708,248503706
249307708,248584290
249307708,248635525
249307708,248641773
249307708,248690799
249307708,248735941
249307708,248751507
249307708,248785676
249307708,248815657
249307708,248934946
249307708,248936103
249307708,248974781
249307708,249064584
249307708,249074102
249307708,249189515
249307708,249227534
249307708,249229346
249307708,249297633
249307708,249416744
249307708,249493144
249307708,249517605
249307708,249625010
249307708,250024556
249307708,250063763
249307708,250093469
249307708,250117907
249307708,250119367
249307708,250347638
249307708,250425446
249307708,250515392
249307708,251827083
249307708,252115834
249307708,252686166
249307708,252798943
249307708,252838430
249307708,252962978
249307708,254746649
249307708,254774774
249307708,255024896
249307708,255134445
249307708,255795319
249307708,255864537
249307708,256003989
249307708,256116266
249307708,256144571
249307708,256161491
249307708,256412698
249307708,256552709
249307708,257133677
249307708,257144306
249307708,258320315
249307708,258321585
249307708,259477513
249307708,260426300
249307708,260468552
249307708,261238570
249307708,264140183
249307708,264939792
249307708,272275476
249307708,274029108
249307708,278427923
249307708,280538173
249307708,300278917
249307708,399814570
339030319,240642296
339030319,248503706
339030319,249074102
339030319,249868451
339030319,252115834
339030319,255134445
339030319,255718312
339030319,256362274
339030319,258320315
339030319,261018444
339030319,262894289
339030319,263552533
339030319,264481248
339030319,269687407
339030319,270268816
339030319,270904332
339030319,272671624
339030319,279704057
339030319,282391634
339030319,283532605
339030319,284738893
339030319,285703047
339030319,298384831
339030319,299629449
339030319,300278917
339030319,301586130
339030319,304065379
339030319,313857919
339030319,319130594
339030319,327720325
339030319,328110031
339030319,330251182
339030319,331202904
339030319,331579172
339030319,339543110
339030319,343155232
339030319,364053127
339030319,393723421
339030319,395791516
339030319,399154612
247094058,221514514
247094058,228369422
247094058,230285081
247094058,230791143
247094058,230796876
247094058,230887228
247094058,231528074
247094058,232287849
247094058,234592300
247094058,235618205
247094058,236733353
247094058,239519575
247094058,240384962
247094058,241476604
247094058,242015347
247094058,243800930
247094058,246628705
247094058,247695944
247094058,247784678
247094058,247969870
247094058,248011789
247094058,248365647
247094058,248461834
247094058,248503706
247094058,248584290
247094058,248635525
247094058,248641773
247094058,248641854
247094058,248690799
247094058,248697665
247094058,248735941
247094058,248751507
247094058,248785676
247094058,248815657
247094058,248827495
247094058,248934946
247094058,248936103
247094058,248974781
247094058,248991163
247094058,248992475
247094058,249001355
247094058,249070874
247094058,249074102
247094058,249076546
247094058,249189515
247094058,249229346
247094058,249416744
247094058,249493144
247094058,249517605
247094058,249613315
247094058,249625010
247094058,249724886
247094058,249759978
247094058,249807139
247094058,249891369
247094058,249972050
247094058,250063763
247094058,250093469
247094058,250117907
247094058,250347638
247094058,250371403
247094058,250425446
247094058,250491624
247094058,250563122
247094058,250627924
247094058,250775240
247094058,251827083
247094058,252043775
247094058,252115834
247094058,252291993
247094058,252686166
247094058,252788470
247094058,252798943
247094058,252838430
247094058,252962978
247094058,253246330
247094058,254127206
247094058,254129191
247094058,254633801
247094058,254666319
247094058,254728454
247094058,254746649
247094058,254777668
247094058,254957536
247094058,255013763
247094058,255034822
247094058,255134445
247094058,255357012
247094058,255530194
247094058,255654005
247094058,255718312
247094058,255770124
247094058,255795319
247094058,255863452
247094058,255864537
247094058,255866713
247094058,255951579
247094058,255966984
247094058,256003989
247094058,256116266
247094058,256144571
247094058,256161491
247094058,256317004
247094058,256362274
247094058,256412698
247094058,256545027
247094058,256669853
247094058,257133677
247094058,257144306
247094058,257200351
247094058,257213775
247094058,257233916
247094058,257669610
247094058,257743981
247094058,257990189
247094058,258320315
247094058,258321585
247094058,259477513
247094058,260468552
247094058,261238570
247094058,262286563
247094058,262416174
247094058,262894289
247094058,263552533
247094058,264939792
247094058,265074229
247094058,266936467
247094058,267221723
247094058,269434628
247094058,269687407
247094058,269891958
247094058,270071487
247094058,272671624
247094058,274029108
247094058,274916536
247094058,278427923
247094058,280538173
247094058,282768986
247094058,283532605
247094058,283546090
247094058,284361340
247094058,284738893
247094058,284768045
247094058,285002430
247094058,285654036
247094058,285703047
247094058,285876252
247094058,286292453
247094058,292278108
247094058,294800764
247094058,298120192
247094058,298384831
247094058,298655395
247094058,299710120
247094058,300278917
247094058,300799382
247094058,304065379
247094058,324554433
247094058,327199842
247094058,330251182
247094058,339543110
247094058,357082514
247094058,728954673
247094058,742441956
99018466,221514514
99018466,247969870
99018466,248641773
99018466,248751507
99018466,257743981
99018466,274916536
99018466,278793624
99018466,300799382
99018466,327199842
99018466,1642188595
252291993,228369422
252291993,230132436
252291993,230791143
252291993,234592300
252291993,239519575
252291993,240384962
252291993,241476604
252291993,242015347
252291993,243800930
252291993,244738337
252291993,246628705
252291993,247094058
252291993,247784678
252291993,247969870
252291993,248011789
252291993,248365647
252291993,248461834
252291993,248503706
252291993,248641773
252291993,248641854
252291993,248690799
252291993,248697665
252291993,248751507
252291993,248785676
252291993,248934946
252291993,248936103
252291993,248974781
252291993,248992475
252291993,249001355
252291993,249064584
252291993,249070874
252291993,249074102
252291993,249090385
252291993,249227534
252291993,249229346
252291993,249416744
252291993,249493144
252291993,249613315
252291993,249625010
252291993,249724886
252291993,249759978
252291993,250063763
252291993,250093469
252291993,250117907
252291993,250119367
252291993,250347638
252291993,250371403
252291993,250425446
252291993,250491624
252291993,250563122
252291993,250775240
252291993,252043775
252291993,252686166
252291993,252798943
252291993,253246330
252291993,254127206
252291993,254129191
252291993,254633801
252291993,254666319
252291993,254728454
252291993,254746649
252291993,254777668
252291993,254957536
252291993,255013763
252291993,255034822
252291993,255357012
252291993,255530194
252291993,255654005
252291993,255718312
252291993,255770124
252291993,255795319
252291993,255863452
252291993,255864537
252291993,255866713
252291993,255951579
252291993,255966984
252291993,256116266
252291993,256144571
252291993,256317004
252291993,256545027
252291993,256669853
252291993,257144306
252291993,257200351
252291993,257213775
252291993,257233916
252291993,257669610
252291993,257743981
252291993,257990189
252291993,258321585
252291993,260468552
252291993,261238570
252291993,262416174
252291993,263552533
252291993,264939792
252291993,266936467
252291993,269891958
252291993,270071487
252291993,274029108
252291993,280538173
252291993,285654036
252291993,300278917
252291993,357082514
252291993,395791516
252291993,399154612
252291993,399814570
252291993,401297448
252291993,728954673
251604968,255770124
249227534,228821838
249227534,228832818
249227534,230132436
249227534,230285081
249227534,230791143
249227534,230796876
249227534,231045185
249227534,234592300
249227534,239519575
249227534,241476604
249227534,242015347
249227534,246714081
249227534,247343534
249227534,247969870
249227534,248101721
249227534,248299184
249227534,248461834
249227534,248503706
249227534,248680452
249227534,248690799
249227534,248735941
249227534,248785676
249227534,248815657
249227534,248936103
249227534,249064584
249227534,249074102
249227534,249189515
249227534,249229346
249227534,249297633
249227534,249307708
249227534,249416744
249227534,249493144
249227534,249625010
249227534,250024556
249227534,250063763
249227534,250093469
249227534,250117907
249227534,250119367
249227534,250425446
249227534,250491624
249227534,250515392
249227534,251827083
249227534,252115834
249227534,252291993
249227534,252686166
249227534,252788470
249227534,252798943
249227534,252838430
249227534,252962978
249227534,253246330
249227534,253960966
249227534,254633801
249227534,254728454
249227534,254774774
249227534,254777668
249227534,255024896
249227534,255795319
249227534,255864537
249227534,255951579
249227534,256003989
249227534,256116266
249227534,256144571
249227534,256161491
249227534,257133677
249227534,257144306
249227534,257200351
249227534,257213775
249227534,257233916
249227534,257743981
249227534,258320315
249227534,258321585
249227534,259477513
249227534,260426300
249227534,260468552
249227534,261238570
249227534,262549739
249227534,263552533
249227534,264939792
249227534,265762499
249227534,269687407
249227534,272275476
249227534,280538173
249227534,283546090
249227534,285703047
249227534,300278917
249227534,300799382
249227534,330251182
249227534,399154612
249227534,399814570
249281235,237404014
249281235,241051549
249281235,246572384
249281235,246669723
249281235,246907310
249281235,247012616
249281235,247742879
249281235,248303022
249281235,248345599
249281235,248509168
249281235,248513633
249281235,248745357
249281235,248807234
249281235,249070192
249281235,249080986
249281235,249304244
249281235,250395885
249281235,250546516
249281235,250571688
249281235,251621206
249281235,251662562
249281235,252038007
249281235,252870120
249281235,253346194
249281235,253940404
249281235,255172793
249281235,256251043
249281235,259366061
249281235,259794942
249281235,260462318
249281235,266255265
228369422,225267736
228369422,228208334
228369422,230132436
228369422,230285081
228369422,230329287
228369422,230511443
228369422,230634595
228369422,230715731
228369422,230791143
228369422,230995942
228369422,231689140
228369422,232287849
228369422,234141046
228369422,234783599
228369422,235618205
228369422,236187380
228369422,238361138
228369422,239244883
228369422,240642296
228369422,241476604
228369422,242015347
228369422,242795930
228369422,244202951
228369422,244407929
228369422,244738337
228369422,246592735
228369422,246619461
228369422,246646168
228369422,246704384
228369422,246819832
228369422,247094058
228369422,247155925
228369422,247343534
228369422,247363269
228369422,247379245
228369422,247969870
228369422,248020834
228369422,248101721
228369422,248345599
228369422,248503706
228369422,248635525
